precio,expensas,metros,ambientes,banos,barrio,comuna
70000.0,125000,52.0,3.0,1.0,SAN CRISTOBAL,3
450000.0,0,110.0,3.0,1.0,PUERTO MADERO,1
125000.0,200000,49.0,2.0,1.0,ALMAGRO,5
55000.0,107250,39.0,1.0,1.0,FLORESTA,10
1300000.0,1250000,190.0,4.0,3.0,PUERTO MADERO,1
118500.0,179000,53.0,2.0,1.0,CABALLITO,6
80000.0,46000,65.0,3.0,1.0,CONSTITUCION,1
85000.0,0,74.0,3.0,1.0,ALMAGRO,5
107000.0,279000,92.0,5.0,1.0,BALVANERA,3
215000.0,600000,110.0,3.0,1.0,VILLA CRESPO,15
114000.0,0,38.0,1.0,1.0,BELGRANO,13
160000.0,200000,62.0,4.0,1.0,BELGRANO,13
175000.0,430000,71.0,3.0,2.0,BELGRANO,13
310000.0,350000,114.0,4.0,1.0,PALERMO,14
260000.0,960000,200.0,3.0,3.0,RETIRO,1
125000.0,140000,55.0,3.0,1.0,COGHLAN,12
185000.0,265000,81.0,4.0,2.0,COLEGIALES,13
120000.0,0,77.0,1.0,1.0,SAN NICOLAS,1
222000.0,350000,105.0,4.0,2.0,RECOLETA,2
296000.0,348000,66.0,2.0,2.0,RECOLETA,2
890000.0,300000,493.0,9.0,4.0,RECOLETA,2
200000.0,150000,90.0,3.0,1.0,CABALLITO,6
219000.0,184500,78.0,3.0,1.0,SAAVEDRA,12
1150000.0,0,198.0,4.0,5.0,BELGRANO,13
92000.0,80000,37.0,1.0,1.0,ALMAGRO,5
129500.0,134000,64.0,2.0,1.0,SAN NICOLAS,1
190000.0,168000,160.0,6.0,2.0,FLORES,7
145000.0,0,52.0,2.0,2.0,COLEGIALES,13
175200.0,0,62.0,2.0,1.0,BALVANERA,3
348000.0,502000,155.0,4.0,1.0,RECOLETA,2
170000.0,0,289.0,7.0,2.0,SAN CRISTOBAL,3
280000.0,0,148.0,3.0,2.0,PARQUE CHAS,15
189000.0,0,72.0,3.0,2.0,BALVANERA,3
75000.0,190000,63.0,3.0,1.0,BALVANERA,3
340000.0,200000,98.0,3.0,2.0,BELGRANO,13
105000.0,120000,43.0,2.0,1.0,NUÑEZ,13
124000.0,0,110.0,1.0,1.0,VILLA DEVOTO,11
430000.0,400000,78.0,3.0,3.0,BELGRANO,13
300000.0,375000,47.0,2.0,1.0,PUERTO MADERO,1
75000.0,193103,54.0,3.0,1.0,PARQUE PATRICIOS,4
148000.0,120000,63.0,2.0,1.0,PALERMO,14
160000.0,180000,75.0,3.0,1.0,ALMAGRO,5
960000.0,0,160.0,4.0,3.0,NUÑEZ,13
449000.0,550000,121.0,4.0,2.0,BELGRANO,13
67500.0,0,28.0,2.0,1.0,VILLA CRESPO,15
165000.0,150000,49.0,2.0,1.0,NUÑEZ,13
380000.0,500000,136.0,5.0,2.0,RETIRO,1
230000.0,0,190.0,6.0,2.0,CABALLITO,6
135000.0,185000,54.0,3.0,1.0,RECOLETA,2
90000.0,83000,40.0,2.0,1.0,VILLA LURO,10
175000.0,400000,46.0,1.0,1.0,PALERMO,14
279000.0,666670,119.0,5.0,2.0,RECOLETA,2
242970.0,194007,62.0,2.0,1.0,VILLA URQUIZA,12
698500.0,0,153.0,4.0,2.0,BELGRANO,13
195000.0,0,105.0,4.0,1.0,PARQUE PATRICIOS,4
190000.0,200000,38.0,1.0,1.0,PALERMO,14
280000.0,0,277.0,6.0,3.0,VILLA URQUIZA,12
450000.0,0,280.0,9.0,2.0,COLEGIALES,13
197000.0,238000,50.0,2.0,1.0,CABALLITO,6
159500.0,230000,88.0,3.0,1.0,VILLA URQUIZA,12
170000.0,0,136.0,5.0,3.0,BOEDO,5
426761.0,0,206.0,4.0,1.0,SAAVEDRA,12
195000.0,300000,75.0,3.0,2.0,RECOLETA,2
284520.0,398600,52.0,2.0,1.0,PUERTO MADERO,1
120000.0,200000,56.0,2.0,1.0,PALERMO,14
232885.0,0,83.0,3.0,2.0,ALMAGRO,5
150247.0,0,59.0,2.0,1.0,ALMAGRO,5
113502.0,0,56.0,1.0,1.0,VILLA GRAL. MITRE,11
78000.0,220000,50.0,2.0,1.0,VILLA ORTUZAR,15
78000.0,0,38.0,1.0,1.0,MONSERRAT,1
230000.0,200000,52.0,2.0,1.0,BELGRANO,13
152300.0,0,35.0,1.0,1.0,BALVANERA,3
87000.0,169530,48.0,3.0,1.0,ALMAGRO,5
170000.0,238000,93.0,4.0,1.0,CABALLITO,6
190000.0,283330,116.0,3.0,1.0,PARQUE CHAS,15
220000.0,0,75.0,3.0,1.0,VILLA CRESPO,15
1220000.0,1100000,262.0,5.0,3.0,PALERMO,14
380000.0,0,330.0,4.0,1.0,PATERNAL,15
155000.0,139000,62.0,3.0,1.0,PALERMO,14
399000.0,0,169.0,4.0,3.0,RETIRO,1
140000.0,0,34.0,1.0,1.0,NUÑEZ,13
245400.0,0,76.0,3.0,2.0,SAAVEDRA,12
246850.0,0,76.0,3.0,2.0,SAAVEDRA,12
79000.0,190000,33.0,2.0,1.0,BELGRANO,13
218400.0,0,56.0,1.0,1.0,BELGRANO,13
105000.0,249000,61.0,3.0,2.0,CONSTITUCION,1
599000.0,0,110.0,3.0,3.0,PALERMO,14
109000.0,0,216.0,4.0,1.0,PARQUE AVELLANEDA,9
62000.0,170000,32.0,1.0,1.0,ALMAGRO,5
65000.0,110000,42.0,2.0,1.0,PARQUE CHACABUCO,7
265000.0,400000,120.0,4.0,2.0,PALERMO,14
195000.0,0,114.0,3.0,2.0,VILLA CRESPO,15
280000.0,455000,57.0,2.0,1.0,PALERMO,14
2300000.0,300000,300.0,5.0,3.0,PALERMO,14
650000.0,713000,358.0,5.0,3.0,ALMAGRO,5
179168.0,0,38.0,1.0,1.0,PUERTO MADERO,1
379000.0,300000,120.0,5.0,2.0,CABALLITO,6
230000.0,0,274.0,4.0,1.0,BOEDO,5
278000.0,290000,104.0,4.0,2.0,PALERMO,14
159900.0,0,51.0,2.0,1.0,ALMAGRO,5
323100.0,0,83.0,3.0,2.0,PALERMO,14
94900.0,112000,50.0,1.0,1.0,ALMAGRO,5
98000.0,142500,63.0,3.0,1.0,VILLA DEL PARQUE,11
330000.0,466,109.0,4.0,2.0,NUÑEZ,13
430000.0,0,130.0,4.0,1.0,VILLA CRESPO,15
110000.0,130000,41.0,1.0,1.0,VILLA SANTA RITA,11
395000.0,0,199.0,4.0,2.0,SAN TELMO,1
75240.0,0,36.0,1.0,1.0,VILLA CRESPO,15
159000.0,140000,50.0,1.0,1.0,PALERMO,14
330000.0,0,353.0,3.0,2.0,AGRONOMIA,15
91508.0,50000,39.0,1.0,1.0,VILLA DEVOTO,11
230000.0,300000,51.0,2.0,1.0,BELGRANO,13
335000.0,0,140.0,3.0,3.0,PALERMO,14
75000.0,90000,39.0,1.0,1.0,BELGRANO,13
518700.0,0,125.0,3.0,2.0,CABALLITO,6
99900.0,0,196.0,4.0,1.0,BARRACAS,4
390000.0,550000,92.0,3.0,2.0,RECOLETA,2
870000.0,0,127.0,3.0,2.0,PALERMO,14
150000.0,173000,72.0,3.0,1.0,CABALLITO,6
365700.0,0,105.0,4.0,2.0,PALERMO,14
145863.0,0,53.0,3.0,2.0,MATADEROS,9
162250.0,0,50.0,2.0,1.0,PALERMO,14
333000.0,0,120.0,4.0,2.0,VILLA DEL PARQUE,11
411000.0,0,110.0,4.0,2.0,VILLA DEL PARQUE,11
1300000.0,0,370.0,5.0,3.0,CABALLITO,6
90000.0,120000,56.0,3.0,1.0,BALVANERA,3
79800.0,390000,42.0,1.0,1.0,MONSERRAT,1
97368.0,0,46.0,2.0,1.0,VILLA LURO,10
555000.0,0,175.0,4.0,3.0,VILLA URQUIZA,12
318000.0,195000,90.0,3.0,2.0,RECOLETA,2
110000.0,168000,46.0,1.0,1.0,BELGRANO,13
67000.0,90000,37.0,2.0,1.0,CABALLITO,6
98000.0,160000,35.0,1.0,1.0,VILLA URQUIZA,12
290000.0,0,200.0,4.0,2.0,CABALLITO,6
145000.0,0,73.0,3.0,1.0,LINIERS,9
85000.0,70000,35.0,1.0,1.0,BALVANERA,3
106000.0,100000,40.0,1.0,1.0,BELGRANO,13
110000.0,152000,42.0,1.0,1.0,COLEGIALES,13
232000.0,0,136.0,3.0,2.0,BELGRANO,13
410000.0,400000,119.0,5.0,3.0,PALERMO,14
65000.0,20000,43.0,1.0,1.0,VILLA DEVOTO,11
90000.0,200000,70.0,3.0,1.0,SAN NICOLAS,1
700000.0,0,205.0,4.0,2.0,NUÑEZ,13
210000.0,280000,99.0,4.0,1.0,BELGRANO,13
155000.0,200000,51.0,1.0,1.0,NUÑEZ,13
117900.0,120000,37.0,2.0,1.0,VILLA CRESPO,15
320000.0,300000,60.0,2.0,1.0,SAN TELMO,1
120000.0,320000,40.0,2.0,1.0,PALERMO,14
195000.0,0,65.0,1.0,1.0,BELGRANO,13
112900.0,0,36.0,1.0,1.0,BELGRANO,13
118000.0,220000,55.0,2.0,1.0,RECOLETA,2
185000.0,417000,73.0,3.0,2.0,COLEGIALES,13
472000.0,0,149.0,3.0,4.0,NUÑEZ,13
84000.0,130000,36.0,2.0,1.0,PALERMO,14
85000.0,1000,64.0,4.0,1.0,BARRACAS,4
270000.0,215000,82.0,3.0,2.0,VILLA CRESPO,15
122000.0,275000,65.0,3.0,1.0,PARQUE PATRICIOS,4
54900.0,113000,26.0,1.0,1.0,BALVANERA,3
445000.0,660000,98.0,3.0,3.0,PALERMO,14
90000.0,0,33.0,1.0,1.0,COLEGIALES,13
219000.0,530000,76.0,3.0,1.0,COLEGIALES,13
1080000.0,1,198.0,4.0,3.0,PALERMO,14
1200000.0,850000,234.0,4.0,5.0,PALERMO,14
175000.0,0,119.0,3.0,1.0,SAAVEDRA,12
185000.0,227050,74.0,3.0,1.0,CABALLITO,6
960000.0,1,160.0,4.0,3.0,NUÑEZ,13
110000.0,130000,36.0,2.0,1.0,BELGRANO,13
233759.0,0,53.0,2.0,1.0,PALERMO,14
960000.0,1,160.0,4.0,3.0,NUÑEZ,13
110000.0,130000,36.0,2.0,1.0,BELGRANO,13
233759.0,0,53.0,2.0,1.0,PALERMO,14
170000.0,150000,111.0,4.0,2.0,RECOLETA,2
327000.0,432922,112.0,3.0,2.0,PALERMO,14
120000.0,130000,53.0,2.0,1.0,ALMAGRO,5
380000.0,0,231.0,7.0,4.0,RETIRO,1
235000.0,476000,122.0,4.0,1.0,PALERMO,14
590000.0,284758,89.0,3.0,2.0,BELGRANO,13
645000.0,700000,117.0,3.0,2.0,PUERTO MADERO,1
180000.0,0,80.0,3.0,1.0,VILLA URQUIZA,12
140000.0,0,102.0,4.0,2.0,FLORESTA,10
400000.0,0,152.0,5.0,3.0,SAAVEDRA,12
194500.0,0,155.0,4.0,2.0,PATERNAL,15
500000.0,0,71.0,2.0,1.0,PUERTO MADERO,1
155000.0,178000,60.0,3.0,1.0,BALVANERA,3
250000.0,306000,90.0,2.0,1.0,PALERMO,14
590000.0,284758,89.0,3.0,2.0,BELGRANO,13
125000.0,0,47.0,3.0,1.0,BELGRANO,13
320000.0,0,210.0,4.0,2.0,VILLA PUEYRREDON,12
206688.0,0,64.0,3.0,1.0,PALERMO,14
129000.0,130000,78.0,3.0,1.0,CABALLITO,6
160000.0,139000,90.0,4.0,1.0,PALERMO,14
190000.0,340000,48.0,2.0,2.0,PALERMO,14
220000.0,375000,85.0,3.0,2.0,PALERMO,14
330000.0,560000,119.0,3.0,2.0,RECOLETA,2
86000.0,185000,53.0,3.0,1.0,PATERNAL,15
145000.0,250000,87.0,3.0,2.0,CONSTITUCION,1
285000.0,0,65.0,2.0,1.0,PALERMO,14
119629.0,0,34.0,1.0,1.0,RECOLETA,2
117000.0,0,40.0,1.0,1.0,RECOLETA,2
467115.0,0,150.0,4.0,2.0,RECOLETA,2
235000.0,211000,64.0,2.0,1.0,NUÑEZ,13
88700.0,136000,37.0,1.0,1.0,COGHLAN,12
690000.0,0,197.0,5.0,2.0,NUÑEZ,13
75000.0,0,32.0,1.0,1.0,CHACARITA,15
339000.0,0,201.0,5.0,3.0,VILLA DEL PARQUE,11
143000.0,0,51.0,2.0,1.0,SAAVEDRA,12
298000.0,0,227.0,6.0,3.0,SAN NICOLAS,1
138500.0,180000,79.0,3.0,1.0,ALMAGRO,5
700000.0,0,207.0,4.0,2.0,NUÑEZ,13
148000.0,0,82.0,3.0,1.0,SAAVEDRA,12
69900.0,104000,42.0,2.0,1.0,BALVANERA,3
80000.0,1,39.0,1.0,1.0,MONSERRAT,1
230000.0,0,128.0,3.0,2.0,VILLA DEL PARQUE,11
105000.0,99000,56.0,3.0,1.0,COLEGIALES,13
450000.0,510000,126.0,4.0,2.0,BELGRANO,13
146000.0,35000,55.0,2.0,1.0,PALERMO,14
190000.0,0,71.0,2.0,1.0,COGHLAN,12
204000.0,0,76.0,2.0,1.0,COGHLAN,12
253000.0,0,93.0,3.0,2.0,COGHLAN,12
350000.0,0,147.0,4.0,2.0,COGHLAN,12
398000.0,0,186.0,4.0,2.0,COGHLAN,12
220000.0,0,170.0,5.0,2.0,PARQUE AVELLANEDA,9
450000.0,800000,160.0,5.0,3.0,BELGRANO,13
1200000.0,0,317.0,4.0,2.0,PALERMO,14
320000.0,550000,132.0,4.0,2.0,NUÑEZ,13
179000.0,0,88.0,3.0,1.0,VILLA DEL PARQUE,11
69000.0,0,31.0,1.0,1.0,AGRONOMIA,15
145000.0,100000,43.0,1.0,1.0,PALERMO,14
77000.0,125000,30.0,1.0,1.0,CABALLITO,6
151738.0,0,47.0,2.0,1.0,PALERMO,14
149000.0,0,100.0,3.0,1.0,PARQUE CHAS,15
79000.0,85000,44.0,2.0,1.0,ALMAGRO,5
340000.0,0,162.0,5.0,1.0,PALERMO,14
199000.0,0,90.0,4.0,1.0,BELGRANO,13
149000.0,0,100.0,3.0,1.0,PARQUE CHAS,15
79000.0,85000,44.0,2.0,1.0,ALMAGRO,5
340000.0,0,162.0,5.0,1.0,PALERMO,14
199000.0,0,90.0,4.0,1.0,BELGRANO,13
180000.0,210000,80.0,4.0,1.0,PALERMO,14
130900.0,0,49.0,1.0,1.0,CABALLITO,6
283300.0,0,112.0,4.0,1.0,CABALLITO,6
248400.0,0,95.0,3.0,1.0,CABALLITO,6
77000.0,100000,51.0,1.0,1.0,FLORES,7
80000.0,0,31.0,1.0,1.0,VILLA CRESPO,15
55000.0,176000,35.0,1.0,1.0,MONSERRAT,1
170000.0,0,76.0,3.0,2.0,VILLA CRESPO,15
92000.0,118000,44.0,1.0,1.0,VILLA DEVOTO,11
109000.0,1,47.0,2.0,1.0,CABALLITO,6
250000.0,270000,48.0,2.0,1.0,RETIRO,1
190000.0,186000,56.0,2.0,2.0,RECOLETA,2
115000.0,60000,75.0,3.0,1.0,CABALLITO,6
80000.0,100000,52.0,3.0,1.0,PARQUE AVELLANEDA,9
85000.0,150000,32.0,2.0,1.0,BALVANERA,3
185000.0,200000,368.0,6.0,1.0,ALMAGRO,5
79000.0,207000,61.0,3.0,1.0,BALVANERA,3
175000.0,260000,67.0,2.0,1.0,VILLA CRESPO,15
100000.0,200000,69.0,3.0,1.0,BALVANERA,3
153500.0,50000,49.0,2.0,1.0,VILLA CRESPO,15
140000.0,120000,112.0,3.0,1.0,SAN CRISTOBAL,3
700000.0,0,190.0,4.0,3.0,PALERMO,14
75000.0,0,26.0,1.0,1.0,SAN TELMO,1
199000.0,491695,68.0,3.0,2.0,PALERMO,14
265000.0,300000,120.0,4.0,1.0,PALERMO,14
237000.0,0,84.0,3.0,2.0,CABALLITO,6
121000.0,0,44.0,2.0,1.0,CABALLITO,6
279000.0,550000,100.0,2.0,2.0,RECOLETA,2
140000.0,205000,68.0,3.0,1.0,ALMAGRO,5
73900.0,1,43.0,2.0,1.0,PATERNAL,15
94000.0,240000,46.0,2.0,1.0,FLORES,7
165000.0,220000,50.0,2.0,1.0,CABALLITO,6
118800.0,0,44.0,1.0,1.0,VILLA URQUIZA,12
179000.0,0,274.0,5.0,2.0,VILLA LUGANO,8
138000.0,0,70.0,1.0,1.0,PALERMO,14
175000.0,0,88.0,4.0,1.0,VILLA CRESPO,15
119000.0,20000,59.0,3.0,1.0,VILLA PUEYRREDON,12
125000.0,0,64.0,2.0,1.0,PARQUE CHAS,15
95000.0,0,50.0,1.0,1.0,PARQUE CHAS,15
120000.0,138029,76.0,3.0,2.0,BALVANERA,3
170000.0,325000,62.0,3.0,1.0,BELGRANO,13
640000.0,0,214.0,5.0,2.0,RECOLETA,2
340000.0,0,90.0,4.0,2.0,PUERTO MADERO,1
247000.0,1,111.0,4.0,2.0,FLORES,7
795000.0,1324960,180.0,5.0,2.0,RETIRO,1
189000.0,230000,65.0,3.0,2.0,COLEGIALES,13
450000.0,0,241.0,5.0,3.0,VILLA ORTUZAR,15
250000.0,454000,108.0,4.0,1.0,PALERMO,14
150000.0,330000,76.0,4.0,1.0,NUÑEZ,13
387460.0,0,120.0,4.0,3.0,VILLA CRESPO,15
227000.0,0,76.0,1.0,1.0,BELGRANO,13
220000.0,215000,88.0,3.0,2.0,RECOLETA,2
225000.0,0,76.0,1.0,1.0,BELGRANO,13
135000.0,230000,59.0,2.0,1.0,ALMAGRO,5
154999.0,0,95.0,3.0,2.0,CABALLITO,6
104900.0,310000,87.0,3.0,2.0,RECOLETA,2
85000.0,0,69.0,4.0,1.0,BALVANERA,3
192000.0,286000,77.0,3.0,1.0,RECOLETA,2
162000.0,80000,77.0,3.0,1.0,PALERMO,14
355000.0,0,334.0,5.0,2.0,VILLA PUEYRREDON,12
699000.0,300000,222.0,4.0,2.0,PALERMO,14
72000.0,140000,36.0,1.0,1.0,VILLA PUEYRREDON,12
190000.0,210000,78.0,4.0,1.0,PALERMO,14
240000.0,360000,113.0,4.0,2.0,BELGRANO,13
120400.0,0,43.0,1.0,1.0,ALMAGRO,5
189000.0,200000,96.0,3.0,2.0,CABALLITO,6
189000.0,0,175.0,5.0,2.0,VILLA ORTUZAR,15
220000.0,160000,105.0,2.0,1.0,BELGRANO,13
179000.0,0,152.0,4.0,1.0,VILLA DEVOTO,11
86200.0,0,36.0,1.0,1.0,VILLA CRESPO,15
218400.0,0,84.0,3.0,1.0,FLORESTA,10
246000.0,0,72.0,2.0,1.0,BELGRANO,13
229000.0,330000,134.0,4.0,2.0,CABALLITO,6
279000.0,0,83.0,3.0,2.0,BELGRANO,13
88500.0,109000,35.0,2.0,1.0,NUÑEZ,13
199500.0,300000,109.0,4.0,2.0,ALMAGRO,5
155000.0,280000,62.0,2.0,1.0,VILLA URQUIZA,12
1780000.0,0,296.0,5.0,3.0,NUÑEZ,13
1500000.0,1500000,165.0,4.0,2.0,PALERMO,14
370000.0,600000,82.0,3.0,2.0,CABALLITO,6
850000.0,965000,120.0,3.0,2.0,PALERMO,14
655000.0,700000,260.0,5.0,2.0,BELGRANO,13
550000.0,770000,98.0,3.0,2.0,PALERMO,14
69000.0,200000,32.0,1.0,1.0,BOEDO,5
679000.0,737000,439.0,5.0,2.0,BELGRANO,13
128000.0,0,36.0,1.0,1.0,PALERMO,14
665000.0,1300000,238.0,5.0,4.0,BELGRANO,13
118500.0,130000,63.0,3.0,1.0,VILLA SANTA RITA,11
465000.0,216000,136.0,3.0,2.0,BELGRANO,13
59900.0,147000,29.0,1.0,1.0,VILLA SANTA RITA,11
95000.0,76000,33.0,2.0,1.0,RECOLETA,2
199500.0,300000,109.0,4.0,2.0,BOEDO,5
207000.0,0,105.0,3.0,2.0,BARRACAS,4
240000.0,0,127.0,3.0,1.0,BOEDO,5
190000.0,150000,130.0,4.0,1.0,PALERMO,14
210630.0,0,56.0,1.0,1.0,PALERMO,14
273800.0,0,117.0,3.0,2.0,SAAVEDRA,12
310000.0,0,101.0,3.0,2.0,RECOLETA,2
148500.0,100000,35.0,1.0,1.0,PALERMO,14
215000.0,320000,86.0,4.0,2.0,VILLA PUEYRREDON,12
442000.0,0,127.0,3.0,2.0,MONSERRAT,1
270000.0,400000,89.0,4.0,2.0,RECOLETA,2
95000.0,137000,35.0,1.0,1.0,ALMAGRO,5
84000.0,60000,33.0,1.0,1.0,VILLA DEVOTO,11
140000.0,120000,72.0,3.0,1.0,SAN NICOLAS,1
198000.0,419000,101.0,4.0,2.0,CABALLITO,6
160000.0,0,58.0,2.0,1.0,CABALLITO,6
739000.0,0,214.0,4.0,4.0,PALERMO,14
169000.0,300000,74.0,2.0,1.0,BELGRANO,13
140000.0,0,182.0,9.0,2.0,SAN NICOLAS,1
180000.0,0,100.0,3.0,1.0,VILLA URQUIZA,12
114222.0,0,37.0,1.0,1.0,SAN TELMO,1
125000.0,0,33.0,1.0,1.0,NUÑEZ,13
135000.0,0,44.0,1.0,1.0,BELGRANO,13
73000.0,133285,33.0,1.0,1.0,MONSERRAT,1
690000.0,800000,125.0,4.0,3.0,RECOLETA,2
690000.0,800000,125.0,4.0,3.0,PALERMO,14
119000.0,0,64.0,1.0,1.0,RETIRO,1
169000.0,230000,40.0,1.0,1.0,CHACARITA,15
100000.0,130000,50.0,2.0,1.0,BALVANERA,3
84900.0,0,40.0,2.0,1.0,MONSERRAT,1
99000.0,110000,61.0,3.0,1.0,FLORES,7
310000.0,0,338.0,6.0,2.0,PARQUE CHACABUCO,7
460000.0,543000,83.0,3.0,2.0,PALERMO,14
149900.0,230000,74.0,3.0,1.0,VILLA DEL PARQUE,11
84900.0,150000,27.0,1.0,1.0,VILLA DEVOTO,11
110000.0,132609,42.0,2.0,1.0,PALERMO,14
60000.0,210000,40.0,1.0,1.0,BALVANERA,3
125000.0,160000,57.0,3.0,1.0,SAN TELMO,1
117000.0,60000,64.0,3.0,2.0,CABALLITO,6
105000.0,195000,48.0,1.0,1.0,VILLA CRESPO,15
182000.0,197208,77.0,4.0,1.0,NUÑEZ,13
308163.0,0,57.0,2.0,1.0,PUERTO MADERO,1
248000.0,0,207.0,4.0,1.0,BOEDO,5
200000.0,180000,80.0,2.0,1.0,VILLA URQUIZA,12
74500.0,200000,40.0,2.0,1.0,FLORES,7
125000.0,0,63.0,2.0,1.0,BOEDO,5
225000.0,0,78.0,3.0,2.0,ALMAGRO,5
199000.0,0,103.0,3.0,2.0,RECOLETA,2
74000.0,10225,32.0,2.0,1.0,CABALLITO,6
119000.0,155000,33.0,1.0,1.0,CABALLITO,6
900000.0,1481000,240.0,4.0,2.0,PUERTO MADERO,1
250000.0,250000,59.0,2.0,1.0,PALERMO,14
146016.0,0,60.0,2.0,1.0,CHACARITA,15
430200.0,0,128.0,4.0,2.0,NUÑEZ,13
171500.0,387000,60.0,2.0,1.0,VILLA URQUIZA,12
749000.0,900000,328.0,5.0,3.0,RECOLETA,2
135000.0,0,38.0,1.0,1.0,PALERMO,14
270000.0,284000,101.0,3.0,2.0,BALVANERA,3
242000.0,433680,89.0,4.0,1.0,BELGRANO,13
210000.0,287000,82.0,3.0,1.0,RECOLETA,2
260000.0,3700,62.0,1.0,1.0,RECOLETA,2
150000.0,270000,158.0,4.0,1.0,CONSTITUCION,1
225000.0,460000,72.0,4.0,1.0,NUÑEZ,13
520000.0,500000,90.0,3.0,2.0,PALERMO,14
165000.0,250000,57.0,3.0,1.0,BELGRANO,13
189900.0,115000,60.0,2.0,1.0,VILLA URQUIZA,12
95000.0,192500,33.0,1.0,1.0,PALERMO,14
1300000.0,0,218.0,4.0,3.0,PALERMO,14
125000.0,320000,48.0,2.0,1.0,BOEDO,5
1200000.0,900000,208.0,4.0,3.0,RECOLETA,2
108000.0,250000,40.0,1.0,1.0,RECOLETA,2
630000.0,350000,209.0,5.0,2.0,BELGRANO,13
165000.0,230000,47.0,1.0,1.0,PALERMO,14
330000.0,600000,198.0,3.0,1.0,SAN NICOLAS,1
255000.0,285000,74.0,3.0,1.0,CABALLITO,6
183000.0,150000,77.0,4.0,2.0,CABALLITO,6
140000.0,0,32.0,1.0,1.0,PALERMO,14
141000.0,0,38.0,1.0,1.0,PALERMO,14
137000.0,0,36.0,1.0,1.0,PALERMO,14
120000.0,180000,50.0,2.0,1.0,SAN CRISTOBAL,3
80000.0,130000,40.0,1.0,1.0,SAN CRISTOBAL,3
210000.0,0,51.0,2.0,1.0,BELGRANO,13
214900.0,280000,87.0,4.0,2.0,RECOLETA,2
2000000.0,1000000,305.0,5.0,2.0,PALERMO,14
204000.0,0,46.0,2.0,1.0,BELGRANO,13
308000.0,0,77.0,3.0,2.0,BELGRANO,13
172000.0,0,45.0,2.0,1.0,SAAVEDRA,12
155000.0,341000,67.0,3.0,1.0,BELGRANO,13
295000.0,430000,274.0,3.0,2.0,RECOLETA,2
109000.0,10000,52.0,3.0,1.0,ALMAGRO,5
795000.0,800000,289.0,6.0,5.0,RECOLETA,2
380000.0,460000,178.0,5.0,1.0,RECOLETA,2
150000.0,160000,44.0,2.0,1.0,BELGRANO,13
750000.0,96000,116.0,3.0,1.0,PUERTO MADERO,1
162519.0,0,55.0,2.0,1.0,ALMAGRO,5
198000.0,400000,48.0,2.0,1.0,PALERMO,14
2350000.0,0,296.0,5.0,3.0,NUÑEZ,13
155000.0,0,96.0,3.0,1.0,VILLA LUGANO,8
210000.0,290000,70.0,3.0,2.0,NUÑEZ,13
140000.0,100000,41.0,1.0,1.0,PALERMO,14
485000.0,500000,108.0,4.0,2.0,PUERTO MADERO,1
113750.0,0,32.0,1.0,1.0,PALERMO,14
189550.0,0,53.0,2.0,1.0,PALERMO,14
185000.0,40000,89.0,4.0,1.0,PALERMO,14
69000.0,0,29.0,1.0,1.0,ALMAGRO,5
130000.0,200000,40.0,2.0,1.0,BELGRANO,13
98000.0,95000,43.0,2.0,1.0,VILLA URQUIZA,12
210000.0,0,162.0,10.0,3.0,VILLA LURO,10
200000.0,25000,80.0,3.0,1.0,CABALLITO,6
590000.0,18000,237.0,4.0,2.0,RECOLETA,2
129000.0,0,56.0,1.0,1.0,VILLA URQUIZA,12
165000.0,100000,42.0,1.0,1.0,BELGRANO,13
199000.0,220000,194.0,3.0,1.0,ALMAGRO,5
498000.0,900000,178.0,8.0,2.0,PALERMO,14
320000.0,120000,347.0,7.0,3.0,CABALLITO,6
290000.0,390000,91.0,3.0,2.0,FLORES,7
192000.0,0,52.0,2.0,1.0,NUÑEZ,13
210000.0,0,51.0,2.0,1.0,PALERMO,14
115000.0,229600,42.0,2.0,1.0,RECOLETA,2
113625.0,0,57.0,2.0,1.0,PARQUE CHAS,15
265000.0,300000,100.0,4.0,2.0,PALERMO,14
1200000.0,1200000,271.0,7.0,3.0,PALERMO,14
110700.0,0,36.0,2.0,1.0,COLEGIALES,13
75000.0,0,45.0,2.0,1.0,MONTE CASTRO,10
219000.0,230000,180.0,6.0,2.0,SAN TELMO,1
285000.0,420000,96.0,4.0,2.0,BELGRANO,13
142000.0,212923,91.0,1.0,1.0,SAAVEDRA,12
57600.0,0,34.0,1.0,1.0,FLORESTA,10
135000.0,190000,59.0,3.0,1.0,CABALLITO,6
189000.0,90000,116.0,5.0,4.0,PARQUE PATRICIOS,4
420000.0,850000,146.0,3.0,2.0,RECOLETA,2
119000.0,0,52.0,2.0,2.0,VILLA URQUIZA,12
225000.0,328054,143.0,4.0,2.0,ALMAGRO,5
124353.0,203000,42.0,1.0,1.0,CHACARITA,15
190000.0,1,62.0,2.0,1.0,VILLA URQUIZA,12
110000.0,1,41.0,1.0,1.0,VILLA URQUIZA,12
99000.0,140000,95.0,3.0,3.0,BALVANERA,3
390000.0,700000,230.0,5.0,4.0,BELGRANO,13
270000.0,0,193.0,5.0,1.0,CABALLITO,6
125000.0,0,50.0,2.0,1.0,CHACARITA,15
330000.0,0,352.0,7.0,4.0,AGRONOMIA,15
82000.0,150000,53.0,3.0,1.0,SAN CRISTOBAL,3
499000.0,1100000,240.0,6.0,3.0,RECOLETA,2
